,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor
1030,NVIDIA GeForce Go 6250,GPU,2006-02-01,110.0,10.0,110.0,75.0,400.0,TSMC,NVIDIA
1031,NVIDIA GeForce 7050 PV + nForce 630a,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1032,NVIDIA GeForce Go 6150 + nForce Go 430,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1033,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1034,ATI Mobility Radeon X1600,GPU,2006-02-01,90.0,81.35998107852413,150.0,157.0,450.0,TSMC,ATI
1035,ATI Mobility Radeon X1700,GPU,2006-02-01,90.0,81.35998107852413,150.0,157.0,475.0,TSMC,ATI
1036,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1037,NVIDIA GeForce Go 6100 + nForce Go 430,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1038,NVIDIA GeForce 7050 SE + nForce 630a,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1039,ATI Mobility FireGL V5200,GPU,2006-02-01,90.0,81.35998107852413,150.0,157.0,425.0,TSMC,ATI
1040,NVIDIA GeForce Go 7300,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,350.0,TSMC,NVIDIA
1041,NVIDIA GeForce 7000M + nForce 610M,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,350.0,Unknown,NVIDIA
1042,AMD Opteron X2 275 HE,CPU,2006-02-01,90.0,55.0,81.0,233.0,2200.0,Unknown,AMD
1043,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1044,NVIDIA GeForce Go 6200,GPU,2006-02-01,110.0,16.0,110.0,75.0,300.0,TSMC,NVIDIA
1045,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1046,AMD Opteron X2 875 HE,CPU,2006-02-01,90.0,55.0,81.0,233.0,2200.0,Unknown,AMD
1047,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,425.0,Unknown,NVIDIA
1048,NVIDIA GeForce Go 6400,GPU,2006-02-01,110.0,81.35998107852413,110.0,75.0,400.0,TSMC,NVIDIA
1049,NVIDIA GeForce Go 7300T,GPU,2006-02-01,90.0,81.35998107852413,81.0,112.0,350.0,TSMC,NVIDIA
1050,NVIDIA GeForce 7800 GS 24Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA
1051,NVIDIA GeForce 7800 GS AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,375.0,TSMC,NVIDIA
1052,NVIDIA GeForce 7800 GS 20Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA
1053,NVIDIA Quadro NVS 440,GPU,2006-02-14,110.0,31.0,154.0,146.0,250.0,TSMC,NVIDIA
1054,ATI Mobility Radeon X1800,GPU,2006-03-01,90.0,81.35998107852413,288.0,321.0,450.0,TSMC,ATI
1055,NVIDIA GeForce Go 7600,GPU,2006-03-01,90.0,81.35998107852413,125.0,177.0,450.0,TSMC,NVIDIA
1056,ATI Radeon X1800 GTO2,GPU,2006-03-01,90.0,81.35998107852413,288.0,321.0,500.0,TSMC,ATI
1057,ATI Mobility Radeon X1800 XT,GPU,2006-03-01,90.0,81.35998107852413,288.0,321.0,550.0,TSMC,ATI
1058,ATI Radeon X1800 GTO,GPU,2006-03-01,90.0,48.0,288.0,321.0,500.0,TSMC,ATI
1059,NVIDIA GeForce Go 7800,GPU,2006-03-03,110.0,35.0,333.0,302.0,400.0,TSMC,NVIDIA
1060,AMD Opteron X2 890,CPU,2006-03-06,90.0,95.0,333.0,233.0,2800.0,Unknown,AMD
1061,AMD Opteron X2 885,CPU,2006-03-06,90.0,95.0,333.0,233.0,2600.0,Unknown,AMD
1062,AMD Opteron X2 285,CPU,2006-03-06,90.0,95.0,333.0,233.0,2600.0,Unknown,AMD
1063,AMD Opteron X2 185,CPU,2006-03-06,90.0,110.0,333.0,233.0,2600.0,Unknown,AMD
1064,NVIDIA GeForce 7900 GTX,GPU,2006-03-09,90.0,84.0,196.0,278.0,650.0,TSMC,NVIDIA
1065,NVIDIA GeForce 7900 GT,GPU,2006-03-09,90.0,48.0,196.0,278.0,450.0,TSMC,NVIDIA
1066,NVIDIA GeForce 7600 GT,GPU,2006-03-09,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA
1067,NVIDIA Quadro FX 550M,GPU,2006-03-13,90.0,35.0,125.0,177.0,480.0,TSMC,NVIDIA
1068,NVIDIA Quadro FX 350M,GPU,2006-03-13,90.0,15.0,81.0,112.0,450.0,TSMC,NVIDIA
1069,NVIDIA GeForce 7350 LE,GPU,2006-03-22,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1070,NVIDIA GeForce 7300 SE,GPU,2006-03-22,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1071,NVIDIA GeForce 7600 GS,GPU,2006-03-22,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA
1072,NVIDIA GeForce 7600 LE,GPU,2006-03-22,90.0,81.35998107852413,125.0,177.0,400.0,TSMC,NVIDIA
1073,NVIDIA GeForce 7500 LE,GPU,2006-03-22,90.0,81.35998107852413,81.0,112.0,475.0,TSMC,NVIDIA
1074,NVIDIA GeForce 7300 LE,GPU,2006-03-22,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1075,NVIDIA GeForce 7650 GS,GPU,2006-03-22,90.0,81.35998107852413,125.0,177.0,450.0,TSMC,NVIDIA
1076,Intel Pentium D 965 EE,CPU,2006-03-26,65.0,130.0,140.0,376.0,3730.0,Intel,Intel
1077,AMD Opteron 856,CPU,2006-04-01,90.0,92.0,140.0,106.0,3000.0,Unknown,AMD
1078,NVIDIA GeForce 7900 GS AGP,GPU,2006-04-02,90.0,65.0,196.0,278.0,450.0,TSMC,NVIDIA
1079,NVIDIA GeForce Go 7900 GS,GPU,2006-04-18,90.0,20.0,196.0,278.0,375.0,TSMC,NVIDIA
1080,NVIDIA GeForce Go 7900 GTX,GPU,2006-04-18,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA
1081,NVIDIA Quadro FX 1500M,GPU,2006-04-18,90.0,45.0,196.0,278.0,375.0,TSMC,NVIDIA
1082,NVIDIA GeForce Go 7900 SE,GPU,2006-04-18,90.0,20.0,125.0,177.0,350.0,TSMC,NVIDIA
1083,Intel Core Solo ULV U1300,CPU,2006-04-19,65.0,5.0,90.0,151.0,1066.0,Intel,Intel
1084,Intel Core Solo ULV U1500,CPU,2006-04-19,65.0,5.0,90.0,151.0,1333.0,Intel,Intel
1085,Intel Core Solo ULV U1400,CPU,2006-04-19,65.0,5.0,90.0,151.0,1200.0,Intel,Intel
1086,NVIDIA Quadro FX 5500,GPU,2006-04-20,90.0,96.0,196.0,278.0,650.0,TSMC,NVIDIA
1087,NVIDIA Quadro FX 350,GPU,2006-04-20,90.0,21.0,81.0,112.0,550.0,TSMC,NVIDIA
1088,NVIDIA Quadro FX 560,GPU,2006-04-20,90.0,30.0,125.0,177.0,350.0,TSMC,NVIDIA
1089,NVIDIA Quadro FX 1500,GPU,2006-04-20,90.0,65.0,196.0,278.0,325.0,TSMC,NVIDIA
1090,NVIDIA Quadro FX 550,GPU,2006-04-20,110.0,30.0,154.0,146.0,360.0,TSMC,NVIDIA
1091,NVIDIA Quadro FX 5500 SDI,GPU,2006-04-20,90.0,104.0,196.0,278.0,650.0,TSMC,NVIDIA
1092,NVIDIA Quadro FX 4500 X2,GPU,2006-04-24,90.0,145.0,196.0,278.0,500.0,TSMC,NVIDIA
1093,NVIDIA GeForce 7900 GX2,GPU,2006-04-30,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA
1094,ATI Radeon X1900 GT,GPU,2006-05-01,90.0,75.0,352.0,384.0,575.0,TSMC,ATI
1095,NVIDIA GeForce 7900 GS,GPU,2006-05-01,90.0,49.0,196.0,278.0,450.0,TSMC,NVIDIA
1096,Intel Core Duo T2250,CPU,2006-05-01,65.0,31.0,90.0,151.0,1733.0,Intel,Intel
1097,Intel Pentium D 960,CPU,2006-05-02,65.0,130.0,140.0,376.0,3600.0,Intel,Intel
1098,NVIDIA GeForce 7300 GT AGP,GPU,2006-05-15,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA
1099,NVIDIA GeForce 7300 GT,GPU,2006-05-15,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA
1100,AMD Sempron 3400+,CPU,2006-05-17,90.0,25.0,125.0,69.0,2000.0,Unknown,AMD
1101,AMD Sempron 3600+,CPU,2006-05-17,90.0,62.0,125.0,69.0,2200.0,Unknown,AMD
1102,NVIDIA Quadro FX 3500,GPU,2006-05-22,90.0,80.0,196.0,278.0,450.0,TSMC,NVIDIA
1103,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD
1104,AMD Athlon 64 X2 4200+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2200.0,Unknown,AMD
1105,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,110.0,199.0,233.0,2400.0,Unknown,AMD
1106,AMD Sempron 2800+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD
1107,AMD Athlon 64 FX-62,CPU,2006-05-23,90.0,125.0,220.0,243.0,2800.0,Unknown,AMD
1108,AMD Sempron 3500+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,2000.0,Unknown,AMD
1109,Intel Xeon 5080,CPU,2006-05-23,65.0,130.0,103.0,81.0,3730.0,Intel,Intel
1110,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2200.0,Unknown,AMD
1111,Intel Xeon 5040,CPU,2006-05-23,65.0,95.0,156.0,154.0,2830.0,Intel,Intel
1112,AMD Athlon 64 X2 3800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD
1113,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD
1114,AMD Sempron 3000+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD
1115,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD
1116,AMD Athlon 64 X2 3800+ EE SFF,CPU,2006-05-23,90.0,35.0,220.0,154.0,2000.0,Unknown,AMD
1117,AMD Athlon 64 X2 4800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD
1118,AMD Sempron 3400+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1800.0,Unknown,AMD
1119,AMD Athlon 64 X2 5000+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2600.0,Unknown,AMD
1120,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD
1121,Intel Xeon 5030,CPU,2006-05-23,65.0,95.0,103.0,81.0,2667.0,Intel,Intel
1122,Intel Xeon 5060,CPU,2006-05-23,65.0,130.0,103.0,81.0,3200.0,Intel,Intel
1123,Intel Xeon 5063,CPU,2006-05-23,65.0,95.0,103.0,81.0,3200.0,Intel,Intel
1124,AMD Sempron 3600+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD
1125,AMD Athlon 64 X2 4000+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD
1126,AMD Sempron 3000+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1600.0,Unknown,AMD
1127,AMD Athlon 64 X2 4400+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD
1128,AMD Athlon 64 X2 3800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD
1129,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2400.0,Unknown,AMD
1130,AMD Sempron 3500+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD
1131,AMD Athlon 64 X2 4400+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2200.0,Unknown,AMD
1132,AMD Athlon 64 3200+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2000.0,Unknown,AMD
1133,AMD Sempron 3400+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD
1134,AMD Athlon 64 3000+,CPU,2006-05-23,90.0,62.0,183.0,154.0,1800.0,Unknown,AMD
1135,AMD Athlon 64 X2 4600+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD
1136,AMD Athlon 64 X2 4400+,CPU,2006-05-23,90.0,110.0,199.0,233.0,2200.0,Unknown,AMD
1137,AMD Athlon 64 X2 4000+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD
1138,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2200.0,Unknown,AMD
1139,AMD Athlon 64 3800+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2400.0,Unknown,AMD
1140,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD
1141,ATI Radeon Xpress 1150 Mobile IGP,GPU,2006-05-23,110.0,81.35998107852413,73.0,154.0,400.0,Unknown,ATI
1142,AMD Sempron 3200+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1800.0,Unknown,AMD
1143,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,110.0,156.0,154.0,2400.0,Unknown,AMD
1144,Intel Xeon 5050,CPU,2006-05-23,65.0,95.0,156.0,154.0,3000.0,Intel,Intel
1145,NVIDIA Quadro NVS 300M,GPU,2006-05-24,90.0,16.0,125.0,177.0,500.0,TSMC,NVIDIA
1146,Intel Celeron D 352,CPU,2006-05-28,65.0,84.0,109.0,125.0,3200.0,Intel,Intel
1147,NVIDIA Quadro NVS 120M,GPU,2006-06-01,90.0,10.0,81.0,112.0,450.0,TSMC,NVIDIA
1148,Intel GMA X3000,GPU,2006-06-01,90.0,13.0,81.0,112.0,500.0,Intel,Intel
1149,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,81.0,112.0,400.0,Intel,Intel
1150,AMD Turion X2 RM-70,CPU,2006-06-01,65.0,31.0,81.0,112.0,2000.0,Unknown,AMD
1151,Intel GMA X3000,GPU,2006-06-01,90.0,13.0,81.0,112.0,667.0,Intel,Intel
1152,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,81.0,112.0,667.0,Intel,Intel
1153,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,81.0,112.0,667.0,Intel,Intel
1154,NVIDIA Quadro NVS 110M,GPU,2006-06-01,90.0,10.0,81.0,112.0,300.0,TSMC,NVIDIA
1155,NVIDIA GeForce 7950 GX2,GPU,2006-06-05,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA
1156,NVIDIA Quadro NVS 285,GPU,2006-06-06,110.0,18.0,110.0,75.0,275.0,TSMC,NVIDIA
1157,Matrox Parhelia APVe,GPU,2006-06-14,150.0,81.35998107852413,174.0,80.0,250.0,UMC,Other
1158,Intel Xeon 5160,CPU,2006-06-26,65.0,80.0,174.0,80.0,3000.0,Intel,Intel
1159,Intel Xeon 5148,CPU,2006-06-26,65.0,40.0,174.0,80.0,2333.0,Intel,Intel
1160,Intel Xeon 5150,CPU,2006-06-26,65.0,65.0,174.0,80.0,2666.0,Intel,Intel
1161,Intel Xeon 5130,CPU,2006-06-26,65.0,65.0,174.0,80.0,2000.0,Intel,Intel
1162,Intel Xeon 5140,CPU,2006-06-26,65.0,65.0,174.0,80.0,2333.0,Intel,Intel
1163,Intel Xeon 5120,CPU,2006-06-26,65.0,65.0,174.0,80.0,1866.0,Intel,Intel
1164,Intel Xeon 5110,CPU,2006-06-26,65.0,65.0,174.0,80.0,1600.0,Intel,Intel
1165,Intel Core Duo ULV L2500,CPU,2006-06-28,65.0,9.0,90.0,151.0,1200.0,Intel,Intel
1166,Intel Core Duo T2700,CPU,2006-06-28,65.0,31.0,90.0,151.0,2333.0,Intel,Intel
1167,Intel GMA 3000,GPU,2006-07-01,90.0,13.0,90.0,151.0,400.0,Intel,Intel
1168,NVIDIA GeForce 7600 GS AGP,GPU,2006-07-01,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA
1169,NVIDIA GeForce 7600 GS AGP,GPU,2006-07-01,90.0,27.0,196.0,278.0,500.0,TSMC,NVIDIA
1170,Intel Pentium D 945,CPU,2006-07-23,65.0,95.0,140.0,376.0,3400.0,Intel,Intel
1171,Intel Pentium D 915,CPU,2006-07-23,65.0,95.0,140.0,376.0,2800.0,Intel,Intel
1172,Intel Core 2 Duo E4300,CPU,2006-07-27,65.0,65.0,111.0,167.0,1800.0,Intel,Intel
1173,Intel Core 2 Duo E6700,CPU,2006-07-27,65.0,65.0,143.0,291.0,2667.0,Intel,Intel
1174,Intel Core 2 Duo T7400,CPU,2006-07-27,65.0,35.0,143.0,293.0,2166.0,Intel,Intel
1175,Intel Core 2 Duo E6600,CPU,2006-07-27,65.0,65.0,143.0,291.0,2400.0,Intel,Intel
1176,Intel Core 2 Extreme X6800,CPU,2006-07-27,65.0,75.0,143.0,291.0,2933.0,Intel,Intel
1177,Intel Core 2 Duo E6400,CPU,2006-07-27,65.0,65.0,143.0,291.0,2133.0,Intel,Intel
1178,Intel Core 2 Duo T7600,CPU,2006-07-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel
1179,Intel Core 2 Duo E6300,CPU,2006-07-27,65.0,65.0,143.0,291.0,1866.0,Intel,Intel
1180,Intel Core 2 Duo T5200,CPU,2006-07-27,65.0,35.0,143.0,291.0,1600.0,Intel,Intel
1181,Intel Core 2 Duo T7300,CPU,2006-07-27,65.0,35.0,143.0,293.0,2000.0,Intel,Intel
1182,Intel Core 2 Duo T5500,CPU,2006-07-27,65.0,35.0,143.0,293.0,1667.0,Intel,Intel
1183,Intel Core 2 Duo T5600,CPU,2006-07-27,65.0,35.0,143.0,293.0,1833.0,Intel,Intel
1184,Intel Core 2 Duo T7200,CPU,2006-07-27,65.0,35.0,143.0,293.0,2000.0,Intel,Intel
1185,AMD Athlon 64 X2 3600+ EE,CPU,2006-08-01,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD
1186,NVIDIA GeForce Go 7700,GPU,2006-08-01,90.0,81.35998107852413,125.0,177.0,450.0,TSMC,NVIDIA
1187,NVIDIA GeForce Go 7600 GT,GPU,2006-08-01,90.0,81.35998107852413,125.0,177.0,500.0,TSMC,NVIDIA
1188,NVIDIA GeForce 7950 GT,GPU,2006-08-06,90.0,65.0,196.0,278.0,550.0,TSMC,NVIDIA
1189,NVIDIA GeForce 7100 GS,GPU,2006-08-08,110.0,81.35998107852413,110.0,75.0,350.0,TSMC,NVIDIA
1190,ATI Radeon X1300 XT AGP,GPU,2006-08-12,90.0,22.0,150.0,157.0,500.0,TSMC,ATI
1191,ATI Radeon X1300 XT,GPU,2006-08-12,90.0,22.0,150.0,157.0,500.0,TSMC,ATI
1192,NVIDIA Quadro NVS 510M,GPU,2006-08-21,90.0,35.0,196.0,278.0,450.0,TSMC,NVIDIA
1193,ATI Radeon X1650 PRO,GPU,2006-08-23,80.0,44.0,131.0,330.0,600.0,TSMC,ATI
1194,NVIDIA GeForce 7300 GT Mac Edition,GPU,2006-08-26,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA
1195,Intel Xeon 7110N,CPU,2006-08-27,65.0,95.0,435.0,1328.0,2500.0,Intel,Intel
1196,Intel Xeon 7130M,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3200.0,Intel,Intel
1197,Intel Xeon 7110M,CPU,2006-08-27,65.0,95.0,435.0,1328.0,2600.0,Intel,Intel
1198,Intel Xeon 7130N,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3166.0,Intel,Intel
1199,Intel Xeon 7120N,CPU,2006-08-27,65.0,95.0,435.0,1328.0,3000.0,Intel,Intel
1200,Intel Xeon 7120M,CPU,2006-08-27,65.0,95.0,435.0,1328.0,3000.0,Intel,Intel
1201,Intel Xeon 7140M,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3400.0,Intel,Intel
1202,Intel Xeon 7140N,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3333.0,Intel,Intel
1203,NVIDIA GeForce Go 7200,GPU,2006-09-01,90.0,81.35998107852413,81.0,112.0,450.0,TSMC,NVIDIA
1204,NVIDIA GeForce 7600 GT Mac Edition,GPU,2006-09-02,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA
1205,Intel Core Duo LV L2500,CPU,2006-09-03,65.0,15.0,90.0,151.0,1833.0,Intel,Intel
1206,Intel Core Duo ULV L2400,CPU,2006-09-03,65.0,9.0,90.0,151.0,1066.0,Intel,Intel
1207,AMD Athlon 64 X2 5200+,CPU,2006-09-06,90.0,89.0,220.0,154.0,2600.0,Unknown,AMD
1208,AMD Athlon 64 X2 5200+ EE,CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD
1209,AMD Athlon 64 X2 5000+ EE,CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD
1210,ATI Radeon X1950 CrossFire Edition,GPU,2006-09-10,90.0,81.35998107852413,352.0,384.0,650.0,TSMC,ATI
1211,ATI Radeon X850 CrossFire Edition,GPU,2006-09-10,130.0,81.35998107852413,297.0,160.0,520.0,TSMC,ATI
1212,ATI Mobility Radeon X1350,GPU,2006-09-18,80.0,81.35998107852413,100.0,107.0,371.0,UMC,ATI
1213,ATI Mobility Radeon X1350,GPU,2006-09-18,80.0,81.35998107852413,100.0,107.0,419.0,UMC,ATI
1214,ATI Mobility Radeon X1450,GPU,2006-09-18,80.0,81.35998107852413,100.0,107.0,550.0,UMC,ATI
1215,NVIDIA GeForce 7800 GS+ 24Pipes AGP,GPU,2006-09-28,90.0,75.0,196.0,278.0,425.0,TSMC,NVIDIA
1216,NVIDIA GeForce 7800 GS+ 20Pipes AGP,GPU,2006-09-28,90.0,75.0,196.0,278.0,425.0,TSMC,NVIDIA
1217,NVIDIA GeForce 7800 GS+ AGP,GPU,2006-09-28,90.0,75.0,196.0,278.0,375.0,TSMC,NVIDIA
1218,NVIDIA GeForce 7900 GTO,GPU,2006-10-01,90.0,81.0,196.0,278.0,650.0,TSMC,NVIDIA
1219,Intel Pentium D 925,CPU,2006-10-01,65.0,95.0,140.0,376.0,3000.0,Intel,Intel
1220,ATI Radeon X1950 PRO,GPU,2006-10-01,80.0,66.0,230.0,330.0,575.0,TSMC,ATI
1221,NVIDIA GeForce Go 7950 GTX,GPU,2006-10-12,90.0,45.0,196.0,278.0,575.0,TSMC,NVIDIA
1222,ATI Radeon X1650 PRO AGP,GPU,2006-10-15,80.0,44.0,131.0,330.0,600.0,TSMC,ATI
1223,ATI Radeon X1950 XTX,GPU,2006-10-17,90.0,125.0,352.0,384.0,650.0,TSMC,ATI
1224,ATI Radeon X1950 XT,GPU,2006-10-17,90.0,96.0,352.0,384.0,625.0,TSMC,ATI
1225,ATI Radeon X1950 XT AGP,GPU,2006-10-17,90.0,96.0,352.0,384.0,625.0,TSMC,ATI
1226,AMD Sempron 3800+,CPU,2006-10-23,90.0,62.0,103.0,81.0,2200.0,Unknown,AMD
1227,ATI Radeon X1950 PRO AGP,GPU,2006-10-25,80.0,66.0,230.0,330.0,575.0,TSMC,ATI
1228,ATI Radeon X300 SE HyperMemory,GPU,2006-10-25,110.0,30.0,74.0,107.0,325.0,TSMC,ATI
1229,ATI Radeon X1650 XT AGP,GPU,2006-10-30,80.0,55.0,230.0,330.0,540.0,TSMC,ATI
1230,ATI Radeon X1650 XT Dual,GPU,2006-10-30,80.0,81.35998107852413,230.0,330.0,525.0,TSMC,ATI
1231,ATI Radeon X1650 XT,GPU,2006-10-30,80.0,55.0,230.0,330.0,525.0,TSMC,ATI
1232,Intel Core 2 Extreme QX6700,CPU,2006-11-01,65.0,130.0,143.0,582.0,2666.0,Intel,Intel
1233,ATI Radeon X1300 PRO,GPU,2006-11-01,80.0,31.0,100.0,107.0,600.0,UMC,ATI
1234,AMD Athlon 64 FX-76,CPU,2006-11-01,90.0,125.0,235.0,227.0,3200.0,Unknown,AMD
1235,ATI Radeon X1900 G5 Mac Edition,GPU,2006-11-06,90.0,75.0,352.0,384.0,575.0,TSMC,ATI
1236,NVIDIA GeForce 8800 GTS 640,GPU,2006-11-08,90.0,143.0,484.0,681.0,513.0,TSMC,NVIDIA
1237,NVIDIA GeForce 8800 GTX,GPU,2006-11-08,90.0,155.0,484.0,681.0,576.0,TSMC,NVIDIA
1238,NVIDIA Playstation 3 GPU 90nm,GPU,2006-11-11,90.0,80.0,258.0,300.0,550.0,Sony,NVIDIA
1239,ATI Wii GPU,GPU,2006-11-19,90.0,45.0,95.0,107.0,243.0,NEC,ATI
1240,AMD Athlon 64 FX-74,CPU,2006-11-30,90.0,125.0,235.0,227.0,3000.0,Unknown,AMD
1241,AMD Athlon 64 FX-72,CPU,2006-11-30,90.0,125.0,235.0,227.0,2800.0,Unknown,AMD
1242,AMD Athlon 64 FX-70,CPU,2006-11-30,90.0,125.0,235.0,227.0,2600.0,Unknown,AMD
1243,AMD Athlon 64 X2 4200+,CPU,2006-12-01,65.0,65.0,126.0,154.0,2200.0,Unknown,AMD
1244,AMD Athlon 64 X2 4400+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2300.0,Unknown,AMD
1245,AMD Athlon 64 X2 5000+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2600.0,Unknown,AMD
1246,AMD Athlon 64 X2 4000+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2100.0,Unknown,AMD
1247,AMD Athlon 64 X2 4800+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2500.0,Unknown,AMD
1248,AMD Athlon 64 X2 3600+,CPU,2006-12-05,65.0,65.0,126.0,154.0,1900.0,Unknown,AMD
1249,ATI Radeon X1050 AGP,GPU,2006-12-07,130.0,24.0,76.0,60.0,250.0,TSMC,ATI
1250,ATI Radeon X1050,GPU,2006-12-07,110.0,24.0,74.0,107.0,400.0,TSMC,ATI
1251,AMD Athlon 64 X2 5400+,CPU,2006-12-12,90.0,89.0,220.0,154.0,2800.0,Unknown,AMD
1252,AMD Athlon 64 X2 5600+,CPU,2006-12-12,90.0,89.0,220.0,227.0,2800.0,Unknown,AMD
1253,Intel Core 2 Duo T7600G,CPU,2006-12-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel
1254,ATI FireMV 2250,GPU,2007-01-01,80.0,32.0,100.0,107.0,600.0,UMC,ATI
1255,ATI FireMV 2250 PCIe x1,GPU,2007-01-01,80.0,32.0,100.0,107.0,600.0,UMC,ATI
1256,ATI Radeon HD 2350 PRO,GPU,2007-01-01,65.0,20.0,85.0,180.0,525.0,TSMC,ATI
1257,Intel Pentium D 935,CPU,2007-01-01,65.0,95.0,140.0,376.0,3200.0,Intel,Intel
1258,ATI Radeon X1550,GPU,2007-01-01,80.0,27.0,100.0,107.0,550.0,UMC,ATI
